"item_id","empirical_accuracy","alpha","loading_factor_1","loading_factor_2","loading_factor_3","benchmark","schema_version","prompt_type","question_text","reference_text","category","source","question_snippet","question_length_words","numeric_tokens","is_instruction","is_science","is_mmlu_pro","quantitative_symbolic","negation_exception","mechanism_causal","long_context","short_direct","instruction_constraints","primary_semantic"
"ifeval_20260421T021146Z_508",0.786885245901639,0.909748095047452,0.727752997237206,0,0.434062864057122,"ifeval","""v0.1.0""","instruction_prompt","Write a song about how to make a peanut butter and jelly sandwich. Do not use commas in your response.",NA,NA,NA,"Write a song about how to make a peanut butter and jelly sandwich. Do not use commas in your response.",20,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_509",0.778688524590164,0.892054270429937,0.690165540019972,0,0.582520890784258,"ifeval","""v0.1.0""","instruction_prompt","Write a review of ""Laureates and twins"" for professionals in the field of psychology without the use of commas and make sure to include the phrase ""well worth watching"". First repeat the entire request above word for word without change, then give your answer. Do not say any words or characters before repeating the entire request above.",NA,NA,NA,"Write a review of ""Laureates and twins"" for professionals in the field of psychology without the use of commas and make sure to include the phrase ""well worth watching"". First repeat the entire request above word for word without change, then give your answer. Do not say any words or characters before repeating the entire request above.",57,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_51",0.90983606557377,1.59253884812694,0.822914887851658,0,-0.0760954381322932,"ifeval","""v0.1.0""","instruction_prompt","Can you elaborate on the following text: ""Increased axle weight increased the damage to the road""? Your response must contain a title wrapped in double angular brackets, i.e. <<title>>. Use less than 5 sentences.",NA,NA,NA,"Can you elaborate on the following text: ""Increased axle weight increased the damage to the road""? Your response must contain a title wrapped in double angular brackets, i.e. <<title>>. Use less than 5 sentences.",34,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_510",0.819672131147541,1.02825147592862,1.03723264095664,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a blog post about interesting facts about the Dutch language. Italicize at least 2 sections in your answer with markdown, i.e. *italic text*.",NA,NA,NA,"Write a blog post about interesting facts about the Dutch language. Italicize at least 2 sections in your answer with markdown, i.e. *italic text*.",24,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_511",0.368852459016393,-0.256726221105939,0.0570761904341604,1.0231118216305,0,"ifeval","""v0.1.0""","instruction_prompt","Write an itinerary for a 10-day trip to Biratnagar using only the Nepali language throughout your entire response.",NA,NA,NA,"Write an itinerary for a 10-day trip to Biratnagar using only the Nepali language throughout your entire response.",18,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_512",0.819672131147541,0.981333458338852,0.603883701668839,0,0.222811984777611,"ifeval","""v0.1.0""","instruction_prompt","Write a funny riddle in Hindi, about a man named Aarav who never spoke. Your entire response should be written in Hindi. Also, you cannot use any commas in your entire response.",NA,NA,NA,"Write a funny riddle in Hindi, about a man named Aarav who never spoke. Your entire response should be written in Hindi. Also, you cannot use any commas in your entire response.",32,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_513",0.811475409836066,0.951896767980177,1.09479986383043,0,-0.10215669214535,"ifeval","""v0.1.0""","instruction_prompt","Why is Algiers the best place to go on vacation? Answer with exactly one sentence. Put double quotation marks around your entire one-sentence response.",NA,NA,NA,"Why is Algiers the best place to go on vacation? Answer with exactly one sentence. Put double quotation marks around your entire one-sentence response.",24,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_514",0.877049180327869,1.45533948550162,0.991407155013089,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write an essay on wilderness preservation. Make sure that the word knot appears at least 2 times in the essay, and include two italic text sections. Like: *this is italic text*",NA,NA,NA,"Write an essay on wilderness preservation. Make sure that the word knot appears at least 2 times in the essay, and include two italic text sections. Like: *this is italic text*",31,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_515",0.770491803278688,0.694448324228377,0.795888437032503,0.0610225829925248,0,"ifeval","""v0.1.0""","instruction_prompt","Give me a summary of the lobbying spending of the following companies: Google, Facebook, Microsoft, Apple, and Amazon. Your response should be in German language, and no other language is allowed.",NA,NA,NA,"Give me a summary of the lobbying spending of the following companies: Google, Facebook, Microsoft, Apple, and Amazon. Your response should be in German language, and no other language is allowed.",31,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_516",0.885245901639344,1.29475417032974,0.672575176982628,0,0,"ifeval","""v0.1.0""","instruction_prompt","Critique the following ad copy for a new dating app, and make sure to include a title wrapped in double angular brackets, i.e. <<title>>: ""Meet your new match! Cohen is a free app that matches you with others based on your interests and location. With Cohen, you can find love, friendship, or just someone to swing with. Download Cohen today and start meeting new people!""",NA,NA,NA,"Critique the following ad copy for a new dating app, and make sure to include a title wrapped in double angular brackets, i.e. <<title>>: ""Meet your new match! Cohen is a free app that matches you with others based on your interests and location. With Cohen, you can find love, friendship, or just someone to swing with. Download Cohen today and start meeting ",65,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_517",0.90983606557377,1.37234252858519,0.447567261895123,0,0,"ifeval","""v0.1.0""","instruction_prompt","Blog post from the perspective of a 16 year old girl who is being followed by a stranger. Your response should contain less than 10 sentences and no commas.",NA,NA,NA,"Blog post from the perspective of a 16 year old girl who is being followed by a stranger. Your response should contain less than 10 sentences and no commas.",29,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_518",0.885245901639344,1.31299264384595,0.728888593570859,0,-0.040262533388298,"ifeval","""v0.1.0""","instruction_prompt","Give me a pitch deck for a startup that lets me send letters to people in my territory that I don't know personally. The title of the pitch deck should be wrapped in double angular brackets, i.e. <<title>>.",NA,NA,NA,"Give me a pitch deck for a startup that lets me send letters to people in my territory that I don't know personally. The title of the pitch deck should be wrapped in double angular brackets, i.e. <<title>>.",38,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_519",0.39344262295082,-0.000930534698924862,0,1.46058618656405,0,"ifeval","""v0.1.0""","instruction_prompt","Given the sentence ""The dog barked at the cat, but the cat ignored it because the"". Can you finish the sentence? Make sure that words in your entire response are in all lowercase letters.",NA,NA,NA,"Given the sentence ""The dog barked at the cat, but the cat ignored it because the"". Can you finish the sentence? Make sure that words in your entire response are in all lowercase letters.",34,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_520",0.852459016393443,1.31080902967367,1.08891655674285,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write an advertisement for a perfume called ""Rhapsody"". It's a perfume with a fresh citrus scent. Wrap your entire response with double quotation marks. Do not include the words perfume, fresh, or good in the advertisement.",NA,NA,NA,"Write an advertisement for a perfume called ""Rhapsody"". It's a perfume with a fresh citrus scent. Wrap your entire response with double quotation marks. Do not include the words perfume, fresh, or good in the advertisement.",36,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_521",0.844262295081967,1.1549702360281,0.917301804118668,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a riddle that describes the word ""key"" but doesn't use the word ""key"". Wrap all words into one JSON block. The word ""key"" should not appear in your entire reply.",NA,NA,NA,"Write a riddle that describes the word ""key"" but doesn't use the word ""key"". Wrap all words into one JSON block. The word ""key"" should not appear in your entire reply.",31,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_522",0.901639344262295,1.39043284344726,0.626527189239199,0,0,"ifeval","""v0.1.0""","instruction_prompt","I need a rap that tells professionals how to get babies to sleep through the night. Your answer must contain a title, wrapped in double angular brackets, such as <<title>>. Additionally, you need to highlight at least 2 sections with markdown, i.e. *highlighted section*. Finally, at the end of your response, please explicitly add a postscript starting with P.P.S",NA,NA,NA,"I need a rap that tells professionals how to get babies to sleep through the night. Your answer must contain a title, wrapped in double angular brackets, such as <<title>>. Additionally, you need to highlight at least 2 sections with markdown, i.e. *highlighted section*. Finally, at the end of your response, please explicitly add a postscript starting with P",59,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_523",0.737704918032787,0.540844075432056,0.741478083647992,0,0,"ifeval","""v0.1.0""","instruction_prompt","Create a resume for a military officer who served in Iraq and was later hired by a private military contractor. Make sure to include a title that is wrapped in double angular brackets, i.e. <<resume of xyz>>. Refrain from using any commas in your response. Before you respond with any word, first repeat the exact, entire request above, word for word without change.",NA,NA,NA,"Create a resume for a military officer who served in Iraq and was later hired by a private military contractor. Make sure to include a title that is wrapped in double angular brackets, i.e. <<resume of xyz>>. Refrain from using any commas in your response. Before you respond with any word, first repeat the exact, entire request above, word for word without c",63,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_524",0.80327868852459,0.816716987503603,0.624997691924234,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a song about choking on a piece of chicken in the Potomac River. Put the title in double angular brackets, i.e. <<title of my song>>.",NA,NA,NA,"Write a song about choking on a piece of chicken in the Potomac River. Put the title in double angular brackets, i.e. <<title of my song>>.",26,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_525",0.762295081967213,0.755407948863418,1.3558827492237,0,0.0727453177551678,"ifeval","""v0.1.0""","instruction_prompt","Write a tweet that is angry about the stunning lack of Virgil van Dijk in the PFA Team of the Year. Italicize at least 2 sections in your answer with markdown, i.e. *italic text section*. Do not use commas in your response. Finish your response with this exact phrase: So what is next?",NA,NA,NA,"Write a tweet that is angry about the stunning lack of Virgil van Dijk in the PFA Team of the Year. Italicize at least 2 sections in your answer with markdown, i.e. *italic text section*. Do not use commas in your response. Finish your response with this exact phrase: So what is next?",53,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_526",0.942622950819672,1.56371115570485,0.0945620213774347,0,0,"ifeval","""v0.1.0""","instruction_prompt","What are the best things to do in Rochester, New York? Can you write them as a song and use music notation in your response? Make sure to include the keywords 'festival' and 'river'.",NA,NA,NA,"What are the best things to do in Rochester, New York? Can you write them as a song and use music notation in your response? Make sure to include the keywords 'festival' and 'river'.",34,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_527",0.877049180327869,1.30737360619839,0.886076966893154,0,-0.205978172438839,"ifeval","""v0.1.0""","instruction_prompt","What is the name of the green-eyed monster that makes people jealous? Your response should be less than 3 sentences (just 1 sentence or 2 sentences).",NA,NA,NA,"What is the name of the green-eyed monster that makes people jealous? Your response should be less than 3 sentences (just 1 sentence or 2 sentences).",26,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_528",0.549180327868853,0.100111178542335,0.0745859980672476,0,0,"ifeval","""v0.1.0""","instruction_prompt","Rewrite the following sentence in a more formal way: ""Them youngins be always on that damn phone"". Imagine you are the president of the United States. Avoid using the word ""youngins"" and ""damn"" throughout your entire response. Please repleat the entire first line above, then give your rewrite. Do not add any word before that. In other words, your entire response should start with ""Rewrite the following"".",NA,NA,NA,"Rewrite the following sentence in a more formal way: ""Them youngins be always on that damn phone"". Imagine you are the president of the United States. Avoid using the word ""youngins"" and ""damn"" throughout your entire response. Please repleat the entire first line above, then give your rewrite. Do not add any word before that. In other words, your entire resp",67,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_529",0.868852459016393,1.30161051581031,0.577793429394994,0,0.343133456326319,"ifeval","""v0.1.0""","instruction_prompt","I need a joke involving Zoe and bubbles that contains at least 3 placeholders represented by square brackets such as [date].",NA,NA,NA,"I need a joke involving Zoe and bubbles that contains at least 3 placeholders represented by square brackets such as [date].",21,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_530",0.885245901639344,1.25895321615351,0.585505542445693,0,0,"ifeval","""v0.1.0""","instruction_prompt","Give me a TLDR on the 2022 Google IO announcements, but the response must be entirely in the Bengali language, no other language is allowed, and have at least one placeholder such as [পণ্য].",NA,NA,NA,"Give me a TLDR on the 2022 Google IO announcements, but the response must be entirely in the Bengali language, no other language is allowed, and have at least one placeholder such as [পণ্য].",34,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_531",0.89344262295082,1.47384259978466,0.823945113938803,0,0,"ifeval","""v0.1.0""","instruction_prompt","Rewrite the haiku below into two versions. Both of them should be funny. Separate the two versions using six asterisk symbols (******). Include the keywords ['dog', 'day'] in the response. On a chilly winter night A cat meows at the moon Hoping for some warmth",NA,NA,NA,"Rewrite the haiku below into two versions. Both of them should be funny. Separate the two versions using six asterisk symbols (******). Include the keywords ['dog', 'day'] in the response. On a chilly winter night A cat meows at the moon Hoping for some warmth",45,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_532",0.918032786885246,1.55297341774727,0.638898939352963,0,0,"ifeval","""v0.1.0""","instruction_prompt","Is Roger Federer a better tennis player than Rafael Nadal? Answer with exactly one of the following phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",NA,NA,NA,"Is Roger Federer a better tennis player than Rafael Nadal? Answer with exactly one of the following phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",30,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_533",0.918032786885246,1.57941750031935,0.679395832263182,0,0,"ifeval","""v0.1.0""","instruction_prompt","Is the moon landing a propaganda made up by the government? Your answer must contain one of the following exact phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",NA,NA,NA,"Is the moon landing a propaganda made up by the government? Your answer must contain one of the following exact phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",33,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_534",0.877049180327869,1.23523981077605,0.65695069676824,0,0,"ifeval","""v0.1.0""","instruction_prompt","Is it true that the first song ever sung in outer space is “Happy Birthday.” Your answer must contain one of the following phrases: My answer is yes. My answer is no. My answer is maybe.",NA,NA,NA,"Is it true that the first song ever sung in outer space is “Happy Birthday.” Your answer must contain one of the following phrases: My answer is yes. My answer is no. My answer is maybe.",36,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_535",0.918032786885246,1.48969058898436,0.552136369531483,0,0,"ifeval","""v0.1.0""","instruction_prompt","If a + b = 10. And a > b. Is a = 6? Your answer must contain one of the following exact phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",NA,NA,NA,"If a + b = 10. And a > b. Is a = 6? Your answer must contain one of the following exact phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",36,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_536",0.926229508196721,1.51560083078275,0.480266060476122,0,0,"ifeval","""v0.1.0""","instruction_prompt","If a + b + c = 30 and b = 10 and c = 5. Is a = 20? Answer ”My answer is yes."" or ""My answer is no."" or ""My answer is maybe.""",NA,NA,NA,"If a + b + c = 30 and b = 10 and c = 5. Is a = 20? Answer ”My answer is yes."" or ""My answer is no."" or ""My answer is maybe.""",35,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_537",0.877049180327869,1.34443850059145,0.826421505493998,0,0,"ifeval","""v0.1.0""","instruction_prompt","If Bob beat Martha in a game of pool. And Martha beat Joe in a game of pool. Can Bob beat Joe in a game of pool? Your answer must contain exactly one of the following phrases: My answer is yes. My answer is no. My answer is maybe.",NA,NA,NA,"If Bob beat Martha in a game of pool. And Martha beat Joe in a game of pool. Can Bob beat Joe in a game of pool? Your answer must contain exactly one of the following phrases: My answer is yes. My answer is no. My answer is maybe.",49,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_538",0.877049180327869,1.35192215278981,0.862911432616353,0,0,"ifeval","""v0.1.0""","instruction_prompt","Can Batman beat Superman in a fair one on one fight? You should just say ”My answer is yes."" or ""My answer is no."" or ""My answer is maybe.""",NA,NA,NA,"Can Batman beat Superman in a fair one on one fight? You should just say ”My answer is yes."" or ""My answer is no."" or ""My answer is maybe.""",29,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_539",0.819672131147541,0.870784036556558,0.45350077131103,0,0,"ifeval","""v0.1.0""","instruction_prompt","Is Pikachu one of the Avengers? Think out loud, then answer with one of the following options: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",NA,NA,NA,"Is Pikachu one of the Avengers? Think out loud, then answer with one of the following options: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",29,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_54",0.983606557377049,2.13468182203918,0,0,0,"ifeval","""v0.1.0""","instruction_prompt","Take the text below as a starting point, and make it a complete article: ""You may have to meet with a helper to work out a parenting plan. The first would be to estimate how many time you have everyday for parenting, and is that enough...."" Avoid using the following keywords: sleep, cook, feed Mention the keyword 'schedule' for more than 5 times.",NA,NA,NA,"Take the text below as a starting point, and make it a complete article: ""You may have to meet with a helper to work out a parenting plan. The first would be to estimate how many time you have everyday for parenting, and is that enough...."" Avoid using the following keywords: sleep, cook, feed Mention the keyword 'schedule' for more than 5 times.",63,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_540",0.844262295081967,1.13870189950905,0.877244970128862,0,0,"ifeval","""v0.1.0""","instruction_prompt","Would you consider yourself to be smart? Choose from: My answer is yes. My answer is no. My answer is maybe. Just choose one phrase from above as your answer.",NA,NA,NA,"Would you consider yourself to be smart? Choose from: My answer is yes. My answer is no. My answer is maybe. Just choose one phrase from above as your answer.",30,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_55",0.918032786885246,1.52275749145652,0.601427559386204,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a limerick about Hannah, a college student, doing an internship at a coffee company. Make sure that her father would love the limerick. Include the words ""intern"" and ""grow"". First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)",NA,NA,NA,"Write a limerick about Hannah, a college student, doing an internship at a coffee company. Make sure that her father would love the limerick. Include the words ""intern"" and ""grow"". First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat",67,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_56",0.795081967213115,0.853141818188906,1.06707584808798,0,0,"ifeval","""v0.1.0""","instruction_prompt","What is the difference between the 13 colonies and the other British colonies in North America? Your answer must contain exactly 6 bullet point in Markdown using the following format: * Bullet point one. * Bullet point two. ... * Bullet point fix.",NA,NA,NA,"What is the difference between the 13 colonies and the other British colonies in North America? Your answer must contain exactly 6 bullet point in Markdown using the following format: * Bullet point one. * Bullet point two. ... * Bullet point fix.",43,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_58",0.672131147540984,0.190576213504241,0.984078048852322,0,-0.0786218527139104,"ifeval","""v0.1.0""","instruction_prompt","What is the history of NYC prospect park? Please wrap your entire answer in JSON format. You can use markdown ticks such as ```. For example: ```JSON { ... } ```",NA,NA,NA,"What is the history of NYC prospect park? Please wrap your entire answer in JSON format. You can use markdown ticks such as ```. For example: ```JSON { ... } ```",31,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_59",0.663934426229508,0.337712827856992,0.541652754225443,0,0.545184861340303,"ifeval","""v0.1.0""","instruction_prompt","Write a short proposal for a new research project that investigates how language evolves over time. I want to make it challenging, so: 1. Do not include any commas in your response. 2. Do not include the letter ""c"" anywhere in your response. 3. Your response should contain at least 250 words.",NA,NA,NA,"Write a short proposal for a new research project that investigates how language evolves over time. I want to make it challenging, so: 1. Do not include any commas in your response. 2. Do not include the letter ""c"" anywhere in your response. 3. Your response should contain at least 250 words.",52,4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_6",0.795081967213115,0.988638447796289,1.41015486959823,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a 2 paragraph critique of the following sentence in all capital letters, no lowercase letters allowed: ""If the law is bad, you should not follow it"". Label each paragraph with PARAGRAPH X.",NA,NA,NA,"Write a 2 paragraph critique of the following sentence in all capital letters, no lowercase letters allowed: ""If the law is bad, you should not follow it"". Label each paragraph with PARAGRAPH X.",33,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_60",0.926229508196721,1.48750372383501,0.41792655146489,0,0,"ifeval","""v0.1.0""","instruction_prompt","List exactly 10 possible names for a new baby boy. Then add a postscript starting with P.P.S to the end of your response. Put the names into bullet points that are indicated by: * This is an example bullet",NA,NA,NA,"List exactly 10 possible names for a new baby boy. Then add a postscript starting with P.P.S to the end of your response. Put the names into bullet points that are indicated by: * This is an example bullet",39,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_61",0.647540983606557,0.2633798718945,0.543321764230589,0,0.199585917221917,"ifeval","""v0.1.0""","instruction_prompt","Write an outline for a paper on the history of Yemeni coffee. The outline should include the main points of the paper, and at least 15 sections should be highlighted with markdown such as *highlighted section*.",NA,NA,NA,"Write an outline for a paper on the history of Yemeni coffee. The outline should include the main points of the paper, and at least 15 sections should be highlighted with markdown such as *highlighted section*.",36,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_63",0.885245901639344,1.43983376335282,0.88146680906169,0,0,"ifeval","""v0.1.0""","instruction_prompt","What are the pros and cons of kotlin vs java? Your answer must have a title contained in double angular brackets, such as <<kotlin vs java>>.",NA,NA,NA,"What are the pros and cons of kotlin vs java? Your answer must have a title contained in double angular brackets, such as <<kotlin vs java>>.",26,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_64",0.737704918032787,0.529323096392872,1.34598635383885,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a funny article about why the dinosaurs went extinct and put double quotations marks around your whole response. Include exactly 8 bullet points in your response. The bullet points should be in the form of: * This is bullet 1 * This is bullet 2 ...",NA,NA,NA,"Write a funny article about why the dinosaurs went extinct and put double quotations marks around your whole response. Include exactly 8 bullet points in your response. The bullet points should be in the form of: * This is bullet 1 * This is bullet 2 ...",47,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_65",0.729508196721312,0.531619808992151,0.993191366252825,0,0.133265173369933,"ifeval","""v0.1.0""","instruction_prompt","Create a table with a 7 day trip itinerary for India, and a 7 day trip itinerary for China. Separate them with exactly 6 asterisks symbols: *******",NA,NA,NA,"Create a table with a 7 day trip itinerary for India, and a 7 day trip itinerary for China. Separate them with exactly 6 asterisks symbols: *******",27,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_66",0.844262295081967,1.16501777035269,0.980339008222648,0,0,"ifeval","""v0.1.0""","instruction_prompt","I would like to start my own business. Can you give me some general advice? Please avoid mentioning ""photography"" - I have no interest in that market. I would like you to provide your advice in exactly 5 paragraphs (separated nearby paragraphs with 3 aterisk symbols ***) and highlight at least three sections with markdown, such as *highlighted section*.",NA,NA,NA,"I would like to start my own business. Can you give me some general advice? Please avoid mentioning ""photography"" - I have no interest in that market. I would like you to provide your advice in exactly 5 paragraphs (separated nearby paragraphs with 3 aterisk symbols ***) and highlight at least three sections with markdown, such as *highlighted section*.",59,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_67",0.860655737704918,1.20900705590073,0.806907567068523,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a brief biography of a person named ""Brilliant Le Hou"". Do not use commas in your reply. Highlight at least 3 sections with markdown, i.e. *highlighted section*. The biography should start with the name of the person.",NA,NA,NA,"Write a brief biography of a person named ""Brilliant Le Hou"". Do not use commas in your reply. Highlight at least 3 sections with markdown, i.e. *highlighted section*. The biography should start with the name of the person.",38,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_68",0.877049180327869,1.46622703765379,1.00483795131192,0,0,"ifeval","""v0.1.0""","instruction_prompt","A nucleus is a cluster of protons and neutrons. Elaborate on this. Write exactly 9 very short bullet points. Limit the number of words you use (less than 100 words). An example: * A nucleus is a cluster of protons and neutrons * A proton is .... Please follow the format of the example above.",NA,NA,NA,"A nucleus is a cluster of protons and neutrons. Elaborate on this. Write exactly 9 very short bullet points. Limit the number of words you use (less than 100 words). An example: * A nucleus is a cluster of protons and neutrons * A proton is .... Please follow the format of the example above.",55,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
