"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_194",0.89344262295082,"ifeval","instruction/constraint following","Titan makes clothing for large men. Write an advertisement for the company that would appeal to a wide audience. Make sentences short. Your response should not contain any comma. First repeat the request word for word without change, then give your answer. Do not say any words or characters before repeating the request. The request you need to repeat only co",0.394842753946808,0,0.173504969027123,"F1",0.394842753946808,0,"000"
"ifeval_20260421T021146Z_460",0.918032786885246,"ifeval","instruction/constraint following","Can you give me a zany, bullet point TLDR of this article: https://en.wikipedia.org/wiki/Dota_2 Make it zany, but do not include the keywords 'icefrog', 'blizzard', 'lawsuit' in the response.",0.378671603700534,0,0.0923385369997325,"F1",0.378671603700534,0,"000"
"ifeval_20260421T021146Z_475",0.885245901639344,"ifeval","instruction/constraint following","Write a persuasive email to a teenager who lives in Aberdeen, Scotland. The main point is to encourage them to volunteer at a local soup kitchen. At least 5 words in the output should be in all caps.",0.378103401636518,0,0.160923822839798,"F1",0.378103401636518,0,"000"
"ifeval_20260421T021146Z_25",0.89344262295082,"ifeval","instruction/constraint following","Write the lyrics to a hit song by the rock band 'The Gifted and The Not Gifted'. To make it rocky, the response should be in all capital letters. The word ""rock"" should not appear in your response.",0.373410832190775,0,0.179108335838399,"F1",0.373410832190775,0,"000"
"ifeval_20260421T021146Z_278",0.89344262295082,"ifeval","instruction/constraint following","Write an angry rap bash script that downloads all files from a given directory. Don't use any commas and make sure the letter q appears at least once.",0.370005157240498,0,0.000235070829676332,"F1",0.370005157240498,0,"000"
"ifeval_20260421T021146Z_263",0.942622950819672,"ifeval","instruction/constraint following","Create an itinerary for a 3-day trip to Moscow that uses the word founding less than twice. Don't add anything before and after the JSON code. Your entire output should just contain a JSON code block.",0.369717931896754,0,0,"F1",0.369717931896754,0,"000"
"ifeval_20260421T021146Z_226",0.885245901639344,"ifeval","instruction/constraint following","I AM EASY TO GET INTO BUT HARD TO GET OUT OF. I AM INVITING AND EXCITING BUT MANY PEOPLE ARE AFRAID OF ME. I AM WHERE YOU NEED TO BE BUT YOU MAY NOT WANT TO STAY THERE. I MAY BE A MYSTERY BUT I AM SURE YOU CAN GUESS ME. WHAT AM I? Please do not use any commas in your response.",0.36914656206554,0.0143623698179105,0.18326499832906,"F1",0.36914656206554,0,"000"
"ifeval_20260421T021146Z_14",0.819672131147541,"ifeval","instruction/constraint following","Write a short blog post about a trip to Japan using less than 300 words.",0.364894089525158,0,0,"F1",0.364894089525158,0,"000"
"ifeval_20260421T021146Z_452",0.950819672131147,"ifeval","instruction/constraint following","Write two advertisements for a new product that is a healthy alternative to soda. One advertisement should be targeted to teenagers and the other should be targeted to professionals. Mark the beginning of each advertisement with Audience 1 and Audience 2, respectively. Double quotes should be placed around your entire response.",0.361788968454078,0,0,"F1",0.361788968454078,0,"000"
"ifeval_20260421T021146Z_72",0.90983606557377,"ifeval","instruction/constraint following","Improper use of the Java API can lead to vulnerabilities in web applications. Write a code snippet to demonstrate this. Then demonstrate how to fix the code. Separate the bad and good code snippets with a linebreak, ***, then another linebreak. Example: [code snippet 1] *** [code snippet 2] Add code comments in the code snippets. One of the comments should c",0.358923646795635,0,0,"F1",0.358923646795635,0,"000"
"ifeval_20260421T021146Z_415",0.827868852459016,"ifeval","instruction/constraint following","Write a haiku in Italian about a yacht, no other language is allowed. Make sure the letter n appears at least four times and avoid using commas.",0.354761605888527,0.0424928738820979,0,"F1",0.354761605888527,0,"000"
"ifeval_20260421T021146Z_316",0.89344262295082,"ifeval","instruction/constraint following","Please write the answer to this question in markdown as a song: To what constituency was David Cameron appealing when he announced his plans for a referendum on British membership of the European Union? Make sure your song contains the letter j at least once, and use exactly 3 bullet points in markdown format in the song.",0.339245674568343,0,0.0692857040056762,"F1",0.339245674568343,0,"000"
"ifeval_20260421T021146Z_337",0.868852459016393,"ifeval","instruction/constraint following","Make a list of ways to say the following sentence more professionally: ""Hey bautista, let me know if you need any help with the graphs."" Also, make sure the letter q appears less than 5 times in your response.",0.338632390147034,0.0451786878789265,0,"F1",0.338632390147034,0,"000"
"ifeval_20260421T021146Z_200",0.90983606557377,"ifeval","instruction/constraint following","Write a blog post about the best way to get a good night's sleep with at least 400 words.",0.335829722913021,0,0.266266555697956,"F1",0.335829722913021,0,"000"
"ifeval_20260421T021146Z_217",0.770491803278688,"ifeval","instruction/constraint following","Here is the summary of a research paper on the effect of VHF radio waves on a certain type of bacteria: ""Our results show that VHF radio waves have no effect on the growth of bacteria."" Can you help me rewrite this summary in a more formal way, using APA format? Do not use words ""ours"" or ""have"".",0.322847935924858,0.111302413060908,-0.176905152297818,"F1",0.322847935924858,0,"000"
"ifeval_20260421T021146Z_476",0.786885245901639,"ifeval","instruction/constraint following","Generate a list of 100 random names. Make sure that no name is repeated and every name is unique. All letters in your entire response should be capitalized. Italicize 5 of your favorite names. For example: 1. *FAVORITE NAME 1* 2. *FAVORITE NAME 2* 3. ...",0.31324408965438,0,0,"F1",0.31324408965438,0,"000"
"ifeval_20260421T021146Z_413",0.868852459016393,"ifeval","instruction/constraint following","Pretend that you are a fortune teller who has just been arrested and is being interrogated by the police. Tell them that you can really read into the future. 1. Please use words with all capital letters to make important claims. But words with capital letters should appear less than 4 times. 2. The word 'future' should appear at most once.",0.300182522512991,0,0.243890552238687,"F1",0.300182522512991,0,"000"
"ifeval_20260421T021146Z_44",0.975409836065574,"ifeval","instruction/constraint following","Write a funny post for teenagers about a restaurant called ""Buena Onda"" which serves Argentinian food. Highlight at least three sections of your response in markdown such as *highlighted section*. Mention ""Argentinian"" in the post.",0.287718741379503,0,0,"F1",0.287718741379503,0,"000"
"ifeval_20260421T021146Z_437",0.926229508196721,"ifeval","instruction/constraint following","Write a song about a man who rents a room in a house with a bunch of other people, and he absolutely hated it. Your song should contain at least 10 words in all capital letters that are adjectives or verbs. Commas are not allowed in the song.",0.281417871071648,0,0.267601912024298,"F1",0.281417871071648,0,"000"
"ifeval_20260421T021146Z_317",0.59016393442623,"ifeval","instruction/constraint following","Write a tweet for the president of the United States. The tweet should include the keywords ""engages"" and ""lightly"".",0.27572366704823,0,0.275658807938644,"F1",0.27572366704823,0,"000"
"ifeval_20260421T021146Z_411",0.934426229508197,"ifeval","instruction/constraint following","What are the steps to be followed for the documentation of a GM in SAP? Just list the steps without saying the word steps or step.",0.267309137624626,0,-0.0165754114239531,"F1",0.267309137624626,0,"000"
"ifeval_20260421T021146Z_379",0.90983606557377,"ifeval","instruction/constraint following","Rewrite the limerick in a strange way. In particular, the limerick is about nursery and storytelling. But do not mention nursery and storytelling in your entire response.",0.256883767965433,0,-0.00741023148326614,"F1",0.256883767965433,0,"000"
"ifeval_20260421T021146Z_375",0.860655737704918,"ifeval","instruction/constraint following","Write a text ad for an adult website that is not pornographic, and at the end of your response, add a postscript starting with P.S.",0.255519520764349,0,0,"F1",0.255519520764349,0,"000"
"ifeval_20260421T021146Z_92",0.934426229508197,"ifeval","instruction/constraint following","Generate a forum thread about several people waiting to hear the latest local news. All sentences should be short. Refrain from using any commas. Use placeholders to represent different usernames. Use square brackets for placeholders, like [username1], [username2]. Please include at least 20 placeholders in the thread.",0.250893042196178,0,0,"F1",0.250893042196178,0,"000"
"ifeval_20260421T021146Z_126",0.967213114754098,"ifeval","instruction/constraint following","Create a resume for a 20-year-old college student with no work experience. Include the keywords ""Python"" and ""Java"" and wrap the response with double quotation marks.",0.249122521166367,0,0,"F1",0.249122521166367,0,"000"
"ifeval_20260421T021146Z_387",0.622950819672131,"ifeval","instruction/constraint following","Explain to me how to ride a bike like I am a kid. Also, do not include the keywords ""slow"", ""like"" and ""kid"".",0.237250738585876,0,0.211694468457926,"F1",0.237250738585876,0,"000"
"ifeval_20260421T021146Z_139",0.704918032786885,"ifeval","instruction/constraint following","What is the next number in this series: 1, 4, 7, 11, 17? Please answer with only mathematical notation without any commas.",0.234542931354701,0.0292586658534132,0,"F1",0.234542931354701,0,"000"
"ifeval_20260421T021146Z_295",0.762295081967213,"ifeval","instruction/constraint following","Translate the following sentence into German and then criticize it: Werner was a good friend of mine, but not very smart. Avoid the word ""schlau"" throughout your response.",0.232020982290965,0,0.103905263161122,"F1",0.232020982290965,0,"000"
"ifeval_20260421T021146Z_206",0.975409836065574,"ifeval","instruction/constraint following","Compose a song with at least three sentences that can be sung by a professional singer in the style of a 1930s jazz standard. Include the keywords ""rate"" and ""rte"".",0.225483043029297,0,0,"F1",0.225483043029297,0,"000"
"ifeval_20260421T021146Z_31",0.885245901639344,"ifeval","instruction/constraint following","Write a rubric for how to evaluate the technical skills of a software engineer only using the Punjabi language, no other language is allowed.",0.225378709697052,0,0,"F1",0.225378709697052,0,"000"
"ifeval_20260421T021146Z_489",0.844262295081967,"ifeval","instruction/constraint following","Write a 600+ word social media post for a startup that provides a platform for running realistic physics simulation. Make sure to include the word ""bombs"" at least once.",0.224738422401476,0,0.0287774873681683,"F1",0.224738422401476,0,"000"
"ifeval_20260421T021146Z_426",0.967213114754098,"ifeval","instruction/constraint following","Write a funny, 150+ word ad for an attorney who helps poor people with their divorces. Highlight at least 3 text sections by italicize them with markdown (i.e. *highlighted section*).",0.196781581808643,0,0,"F1",0.196781581808643,0,"000"
"ifeval_20260421T021146Z_91",0.950819672131147,"ifeval","instruction/constraint following","Write a haiku about a lion that includes the keywords ""forests"" and ""riddle"". Refrain from using commas in your haiku.",0.194768055404011,0,0,"F1",0.194768055404011,0,"000"
"ifeval_20260421T021146Z_235",0.754098360655738,"ifeval","instruction/constraint following","11 results have an average of 51. The first five have an average of 49, and the last nine have an average of 52. What was the sixth result? Use weird language when explaining using mathematical notation. And add a postscript starting with P.P.S at the end.",0.186617004488123,0,-0.0208366138121283,"F1",0.186617004488123,0,"000"
"ifeval_20260421T021146Z_369",0.950819672131147,"ifeval","instruction/constraint following","Could you elaborate on the sentence ""A gymnast is in the air, performing a stunt.""? Please highlight at least 6 sections in your answer with markdown, i.e. *highlighted section*. Please write at least 300 words.",0.178014823507089,0,0.0281901341407591,"F1",0.178014823507089,0,"000"
"ifeval_20260421T021146Z_314",0.967213114754098,"ifeval","instruction/constraint following","Write a casual summary of the U.S. maternity leave policy with two sections (Section 1 and Section 2) and at least 25 sentences.",0.176798854268421,0,0,"F1",0.176798854268421,0,"000"
"ifeval_20260421T021146Z_50",0.745901639344262,"ifeval","instruction/constraint following","Write a haiku about rushing to work using only the Marathi language, no other language is allowed.",0.171675275585004,0,0,"F1",0.171675275585004,0,"000"
"ifeval_20260421T021146Z_454",0.959016393442623,"ifeval","instruction/constraint following","Write a riddle about a house that is not a house. Also include the answer. Your response must be at least 400 words and have a title wrapped in double angular brackets, like <<riddle>>.",0.155462957804968,0,0.141570606416458,"F1",0.155462957804968,0,"000"
"ifeval_20260421T021146Z_347",0.721311475409836,"ifeval","instruction/constraint following","Can you write a rap that doesn't include the keywords ""Yo"", ""check"", and ""peace""?",0.110075252344805,0,0,"F1",0.110075252344805,0,"000"
"ifeval_20260421T021146Z_526",0.942622950819672,"ifeval","instruction/constraint following","What are the best things to do in Rochester, New York? Can you write them as a song and use music notation in your response? Make sure to include the keywords 'festival' and 'river'.",0.0945620213774347,0,0,"F1",0.0945620213774347,0,"000"
"ifeval_20260421T021146Z_528",0.549180327868853,"ifeval","instruction/constraint following","Rewrite the following sentence in a more formal way: ""Them youngins be always on that damn phone"". Imagine you are the president of the United States. Avoid using the word ""youngins"" and ""damn"" throughout your entire response. Please repleat the entire first line above, then give your rewrite. Do not add any word before that. In other words, your entire resp",0.0745859980672476,0,0,"F1",0.0745859980672476,0,"000"
"ifeval_20260421T021146Z_183",0.778688524590164,"ifeval","instruction/constraint following","Write a story about the importance of understanding the truths that are not obvious. Add stress words which are capitalized. Limit those stress words for less than 20 times.",-0.0654507566467796,0,0,"F1",0.0654507566467796,0,"000"
"ifeval_20260421T021146Z_161",0.647540983606557,"ifeval","instruction/constraint following","Can you please continue and expand: ""A man is performing for a crowd on a stage, ..."" Use at least 60 sentences, but less than 600 words.",-0.0312474343966316,0,0,"F1",0.0312474343966316,0,"000"
"ifeval_20260421T021146Z_117",0.983606557377049,"ifeval","instruction/constraint following","Create a 5 day itinerary for a trip to Mesa, Arizona. Wrap your entire response with double quotes and include the letter ""l"" at least 15 times.",0.0160852426245035,0,0,"F1",0.0160852426245035,0,"000"
"ifeval_20260421T021146Z_232",0.475409836065574,"ifeval","instruction/constraint following","Write a template with less than 7 sentences for how to calculate the offset of an element in an array.",0.011848550606582,0,0,"F1",0.011848550606582,0,"000"
"ifeval_20260421T021146Z_124",0.959016393442623,"ifeval","instruction/constraint following","I work in the marketing department and I need your help. I need a template for an advertisement for a new product which is a portable camera. In the template, capitalize a few words to stress main points. Please limit the number of words with all capital letters to less than four. Your response should contain at least ten sentences.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_19",0.959016393442623,"ifeval","instruction/constraint following","make a tweet for playboy's twitter account without using capital letters. Include at least 4 hashtags, starting with '#'",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_208",0.991803278688525,"ifeval","instruction/constraint following","""I'm sorry to inform you that I can't make it to the meeting today. I apologize for any inconvenience this may cause."" Please expand it into at least 5 sentences. Do not use the words reschedule or free.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_309",0.975409836065574,"ifeval","instruction/constraint following","Can you create a list of mega trends in the tech industry? Wrap your entire response with double quotation marks. Also, make sure the letter o appears at least 25 times in your response.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_364",0.991803278688525,"ifeval","instruction/constraint following","Write a brief about limping in ASEAN countries. Your answer must contain a title, wrapped in double angular brackets, such as <<title of the brief>>. Make sure the letter m appears at least 5 times.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_370",0.942622950819672,"ifeval","instruction/constraint following","Create a dialogue between two people who are both trying to avoid using the letter t. But somehow they ended up using a lot of t in their dialogue. Break the dialogue into two scenes, separated by 6 asterisk symbols: ******. The letter t must appear at least 30 times in the dialogue you write.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_443",0.975409836065574,"ifeval","instruction/constraint following","Write a conversation between two people about the importance of education. Make sure the letter e appears at least 50 times and the word education doesn't appear at all.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_54",0.983606557377049,"ifeval","instruction/constraint following","Take the text below as a starting point, and make it a complete article: ""You may have to meet with a helper to work out a parenting plan. The first would be to estimate how many time you have everyday for parenting, and is that enough...."" Avoid using the following keywords: sleep, cook, feed Mention the keyword 'schedule' for more than 5 times.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_76",0.959016393442623,"ifeval","instruction/constraint following","Write a letter to your friend who recently moved away. Your entire response should be in English, and in all capital letters. The letter o should appear at least 40 times.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_79",0.975409836065574,"ifeval","instruction/constraint following","I'm interested in a college with open enrollment and a regional accreditation. Which college would you recommend? Don't include the keywords ""DuPage"" and ""Dade"" in your response. Let's make it a constrained writing problem: be sure the letter p appears at least 15 times in your response.",0,0,0,"F1",0,0,"000"
"ifeval_20260421T021146Z_409",0.319672131147541,"ifeval","instruction/constraint following","What's the difference between a 2-stroke and a 4-stroke motor? Your entire response must be in English and contain only lowercase letters.",0,1.6457015564614,0,"F2",1.6457015564614,1,"010"
"ifeval_20260421T021146Z_293",0.30327868852459,"ifeval","instruction/constraint following","Create a product description for a product that will help me to stop snoring. Use all lowercase letters.",0,1.62234117814518,0,"F2",1.62234117814518,1,"010"
"ifeval_20260421T021146Z_267",0.262295081967213,"ifeval","instruction/constraint following","The Legend of the Sword and the Fairy is a movie in which Wan Wan is a villain. Write a story about Wan Wan's character in list format. Your entire response should be in English and in all capital letters.",0,1.56693903083138,0,"F2",1.56693903083138,1,"010"
"ifeval_20260421T021146Z_348",0.30327868852459,"ifeval","instruction/constraint following","Write a startup pitch for ""Ward and Guerre"". Make it a weird poem that explains why the pitch is good. It should be in English and have no capital letters.",0,1.55617451625568,0,"F2",1.55617451625568,1,"010"
"ifeval_20260421T021146Z_280",0.368852459016393,"ifeval","instruction/constraint following","What are some good ideas for startup companies? Write a Hindi poem about this. Use only Hindi in your response, no other language is allowed.",0,1.54975846347302,0,"F2",1.54975846347302,1,"010"
"ifeval_20260421T021146Z_328",0.295081967213115,"ifeval","instruction/constraint following","Write a song about the benefits of eating your vegetables. Please make sure it is in English and that all of the letters are lowercase.",0,1.547317310669,0,"F2",1.547317310669,1,"010"
"ifeval_20260421T021146Z_292",0.286885245901639,"ifeval","instruction/constraint following","Write a professional haiku in English for moms about an inspirational chorus teacher. It should include the phrase ""singing is life"" and be in all lowercase letters. No capital letters are allowed.",0,1.54529857582293,0,"F2",1.54529857582293,1,"010"
"ifeval_20260421T021146Z_184",0.254098360655738,"ifeval","instruction/constraint following","Generate a summary of the following passage in all capital letters: World War II or the Second World War, often abbreviated as WWII or WW2, was a global conflict that lasted from 1939 to 1945. The vast majority of the world's countries, including all of the great powers, fought as part of two opposing military alliances: the Allies and the Axis. Many partici",0,1.54469050239031,0,"F2",1.54469050239031,1,"010"
"ifeval_20260421T021146Z_425",0.352459016393443,"ifeval","instruction/constraint following","Rewrite and expand the following in Arabic. You can hallucinate a lot of details. ""The company is looking to expand its operations into new markets. It will create hundreds of jobs this year."" Outside of Arabic, no other language is allowed throughout your entire response.",0,1.51694438188591,0,"F2",1.51694438188591,1,"010"
"ifeval_20260421T021146Z_268",0.368852459016393,"ifeval","instruction/constraint following","What is a lattice? Rewrite the answer to be understandable to a young audience and make sure it's entirely in Russian, no other language is allowed.",0,1.48328233653002,0,"F2",1.48328233653002,1,"010"
"ifeval_20260421T021146Z_250",0.254098360655738,"ifeval","instruction/constraint following","Is praying for someone's health a good idea? Your answer must be in all capital letters and in English.",0,1.47736455993704,0,"F2",1.47736455993704,1,"010"
"ifeval_20260421T021146Z_519",0.39344262295082,"ifeval","instruction/constraint following","Given the sentence ""The dog barked at the cat, but the cat ignored it because the"". Can you finish the sentence? Make sure that words in your entire response are in all lowercase letters.",0,1.46058618656405,0,"F2",1.46058618656405,1,"010"
"ifeval_20260421T021146Z_465",0.270491803278689,"ifeval","instruction/constraint following","Write a story about a family that goes camping in the woods. Your entire response should be in English and in all capital letters.",0,1.42837868562551,0,"F2",1.42837868562551,1,"010"
"ifeval_20260421T021146Z_407",0.360655737704918,"ifeval","instruction/constraint following","Write an angry letter complaining about the food served today, using only Hindi, no other language is allowed.",0,1.39739312198106,0,"F2",1.39739312198106,1,"010"
"ifeval_20260421T021146Z_128",0.278688524590164,"ifeval","instruction/constraint following","Can you write me an essay about the history of Martin Van Buren's presidency? Make sure that it's in English and not a single letter in your entire response is capitalized whatsoever.",0,1.39057098770551,0.0756870543437689,"F2",1.39057098770551,1,"010"
"ifeval_20260421T021146Z_243",0.286885245901639,"ifeval","instruction/constraint following","Tell a joke that has the words thursday and amalgamation in it, but use Swahili language only, no other language is allowed.",0,1.27620675195678,0,"F2",1.27620675195678,1,"010"
"ifeval_20260421T021146Z_239",0.295081967213115,"ifeval","instruction/constraint following","Write a lame joke about engagements in entirely Swahili, no other language is allowed.",0,1.27529533010154,0,"F2",1.27529533010154,1,"010"
"ifeval_20260421T021146Z_221",0.639344262295082,"ifeval","instruction/constraint following","what is the difference between a levee and an embankment? Please respond to me only in Korean.",0,1.2249181570369,-0.362484134119815,"F2",1.2249181570369,1,"010"
"ifeval_20260421T021146Z_109",0.286885245901639,"ifeval","instruction/constraint following","Compose a poem all in lowercase letters about my friend Barnet.",0,1.19837756360732,0,"F2",1.19837756360732,1,"010"
"ifeval_20260421T021146Z_412",0.245901639344262,"ifeval","instruction/constraint following","Write an article about how intra-team conflict affected sports teams. Write in a crazy coach screaming style. Use all capital letters to express the craziness. Basically, not a single word in your entire reply should contain lowercase letters.",0,1.13033923721626,-0.0622932580372867,"F2",1.13033923721626,1,"010"
"ifeval_20260421T021146Z_69",0.344262295081967,"ifeval","instruction/constraint following","Compose song lyrics about a socio-economic problem. The song should be in English and in all lowercase letters.",0.224905295406667,1.11462247728313,0,"F2",1.11462247728313,1,"010"
"ifeval_20260421T021146Z_495",0.352459016393443,"ifeval","instruction/constraint following","Write a book review for a new book called ""The Secrets of Homeschooling: Revealed!"". Make the review a conversation between two people. The response should be a conversation in Urdu only, no other language is allowed throughout your entire response.",0.339067925660835,1.10583438062045,0,"F2",1.10583438062045,1,"010"
"ifeval_20260421T021146Z_228",0.180327868852459,"ifeval","instruction/constraint following","Write an essay about Alvin and the Chipmunks in English and in all capital letters.",0,1.07492371233537,0,"F2",1.07492371233537,1,"010"
"ifeval_20260421T021146Z_511",0.368852459016393,"ifeval","instruction/constraint following","Write an itinerary for a 10-day trip to Biratnagar using only the Nepali language throughout your entire response.",0.0570761904341604,1.0231118216305,0,"F2",1.0231118216305,1,"010"
"ifeval_20260421T021146Z_297",0.147540983606557,"ifeval","instruction/constraint following","Rewrite the following text so that it is funny to software engineers using notations from the book ""The C Programming Language"": ""The use of the various constructions described in this chapter is one of the most distinctive features of the C programming language."" Make this sound like it is being said by the president of the United States and capitalize ever",0,0.911432890869456,0,"F2",0.911432890869456,1,"010"
"ifeval_20260421T021146Z_122",0.147540983606557,"ifeval","instruction/constraint following","Create a riddle about the name Sheldon using only 10 words. Make sure to only use capital letters in your entire response.",0,0.843630239246524,0,"F2",0.843630239246524,1,"010"
"ifeval_20260421T021146Z_498",0.180327868852459,"ifeval","instruction/constraint following","Brainstorm a name for a company that collects and analyzes public transportation fares. The response should be in English, and in all capital letters.",0,0.680742982892439,0,"F2",0.680742982892439,1,"010"
"ifeval_20260421T021146Z_87",0.385245901639344,"ifeval","instruction/constraint following","Write a weird poem about yoda being transported into a different universe in the Persian language, no other language is allowed.",0.109361383360942,0.655827164198852,0,"F2",0.655827164198852,1,"010"
"ifeval_20260421T021146Z_487",0.483606557377049,"ifeval","instruction/constraint following","Write a tweet storm with a weird tone about a time when you found out that the earth is indeed not flat. Your response must be in English, with no capital letters, and in 20 to 30 sentences.",0.328166413982645,0.651967118201906,0.0338761094268659,"F2",0.651967118201906,1,"010"
"ifeval_20260421T021146Z_188",0.10655737704918,"ifeval","instruction/constraint following","What is another word for Engravings? Answer in lowercase letters only, throughout your entire answer.",0,0.544805483497748,0,"F2",0.544805483497748,1,"010"
"ifeval_20260421T021146Z_501",0.647540983606557,"ifeval","instruction/constraint following","Write a cover letter for a job application to a company which perhaps has a bad reputation. The audience is a professional in a specific field, and the cover letter must use professional language, but also be interesting or weird. The letter j should appear at least 20 times. Your entire response should be in English, and lowercase letters. No capital letter",0.444978672433209,0.460593534565134,0.252401073337795,"F2",0.460593534565134,0,"000"
"ifeval_20260421T021146Z_147",0.434426229508197,"ifeval","instruction/constraint following","A filmmaker is trying to get financing for a film about the history of the Internet. Write an essay to be used in the proposal to potential investors. The essay should be at least 50 sentences long.",0,0,1.24786529519094,"F3",1.24786529519094,1,"001"
"ifeval_20260421T021146Z_95",0.639344262295082,"ifeval","instruction/constraint following","Write an essay of at least 900 words on the topic of navigable freeway. Make sure the entire response is in English and no capital letters are used.",0,0.228465287650358,1.14971372479129,"F3",1.14971372479129,1,"001"
"ifeval_20260421T021146Z_466",0.655737704918033,"ifeval","instruction/constraint following","Write an essay on the differences between Sunni and Shi'a Muslims. Your entire response must contain at least 1200 words.",0,0,1.11572341247304,"F3",1.11572341247304,1,"001"
"ifeval_20260421T021146Z_146",0.639344262295082,"ifeval","instruction/constraint following","Hallucinate a resume for a glass artist in Adelaide. Make sure the resume is in English and all lowercase. The resume should have at least 800 words.",0,0.391933832672903,1.10108825987579,"F3",1.10108825987579,1,"001"
"ifeval_20260421T021146Z_48",0.639344262295082,"ifeval","instruction/constraint following","Write a poem that's at least 350 words about the beauty of eucalyptus trees and their many uses.",0.104346941094765,0,1.04355227844706,"F3",1.04355227844706,1,"001"
"ifeval_20260421T021146Z_120",0.827868852459016,"ifeval","instruction/constraint following","""Coincidence is God's way of remaining anonymous."" What are your thoughts on this quote? Please do not use commas in your response. Answer with more than 800 words.",0.21399118973419,0,0.938250518788818,"F3",0.938250518788818,1,"001"
"ifeval_20260421T021146Z_80",0.754098360655738,"ifeval","instruction/constraint following","Write a 30-line poem with short sentences without any comma. Each line should contain exactly one sentence. Make sure that you put the right punctuation at the end of each line. Your entire response should contain the poem only.",0.75788334694272,0,0.927401615268352,"F3",0.927401615268352,2,"101"
"ifeval_20260421T021146Z_490",0.754098360655738,"ifeval","instruction/constraint following","critique this startup pitch: Stephenson and Hong Kong will be the first-ever digital marketplace where users can buy and sell products from all over the world Stephenson and Hong Kong will be a onestopshop for all of your shopping needs and we will offer a variety of features that will make shopping online easier and more convenient than ever before. Do not ",0.548747298739928,0,0.809470737822311,"F3",0.809470737822311,2,"101"
"ifeval_20260421T021146Z_49",0.827868852459016,"ifeval","instruction/constraint following","I have a dime. What can I do with this dime? Give me advice in the style of a President of the United States and make sure it has at least 600 words.",0.415462793557651,0,0.79082616655407,"F3",0.79082616655407,1,"001"
"ifeval_20260421T021146Z_284",0.795081967213115,"ifeval","instruction/constraint following","Write a college academic paper about President of the United States being stressed. Make sure not to include negative words such as 'sad', 'crazy', 'stress', etc., in the response. Also, make sure to include at least 15 placeholders represented by square brackets, such as [address].",0.579056686939162,0,0.724383748083649,"F3",0.724383748083649,2,"101"
"ifeval_20260421T021146Z_277",0.237704918032787,"ifeval","instruction/constraint following","Write a rubric in the form of a poem that lists several items for how to evaluate a poem. The letter w should appear less than 2 times in your response.",0.163059801834198,0,0.703647636774374,"F3",0.703647636774374,1,"001"
"ifeval_20260421T021146Z_23",0.122950819672131,"ifeval","instruction/constraint following","Write a logic quiz for teenagers about a chesterfield. In your entire response, the letter t should appear at most once.",0.23101942738178,0,0.611580343602307,"F3",0.611580343602307,1,"001"
"ifeval_20260421T021146Z_262",0.852459016393443,"ifeval","instruction/constraint following","What's the best way to get to the train station? Answer using a casual tone and markdown. Your response should be at least 300 words and in all lowercase letters.",0.337758792251401,0.020112661018191,0.611499528161732,"F3",0.611499528161732,1,"001"
"ifeval_20260421T021146Z_467",0.672131147540984,"ifeval","instruction/constraint following","Write a long sentence about tax filing, in a style that is appropriate for a president of the united states. The sentence should contain the letter q at least 6 times.",0.284466157826666,0,0.586290280728415,"F3",0.586290280728415,1,"001"
"ifeval_20260421T021146Z_246",0.901639344262295,"ifeval","instruction/constraint following","Write a funny advertisement for a hair salon that is offering a 25% discount on all services that has at least 200 words.",0.172372223782041,0,0.573564088171753,"F3",0.573564088171753,1,"001"
"ifeval_20260421T021146Z_180",0.467213114754098,"ifeval","instruction/constraint following","Write a 100-word advertisement for a company called ""Drags and Races"". Don't contain the letter ""p"" in your reply.",0,0,0.554727938127759,"F3",0.554727938127759,1,"001"
"ifeval_20260421T021146Z_59",0.663934426229508,"ifeval","instruction/constraint following","Write a short proposal for a new research project that investigates how language evolves over time. I want to make it challenging, so: 1. Do not include any commas in your response. 2. Do not include the letter ""c"" anywhere in your response. 3. Your response should contain at least 250 words.",0.541652754225443,0,0.545184861340303,"F3",0.545184861340303,2,"101"
"ifeval_20260421T021146Z_203",0.860655737704918,"ifeval","instruction/constraint following","Complete the following sentence with the letter l appearing at least 6 times: ""The panda is a big animal. It is black and white. It eats bamboo.""",0.0999009294635063,0,0.53833320925337,"F3",0.53833320925337,1,"001"
"ifeval_20260421T021146Z_332",0.89344262295082,"ifeval","instruction/constraint following","Write a description for the Pixel 3A smartphone with at least 400 words. Wrap your entire response with double quotation marks.",0.515382441263187,0,0.522214032156398,"F3",0.522214032156398,2,"101"
